MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
60,11646,1,0,3,4,0,5,2,2,0,4,6,5,2005,2006,1,0,2,4,2,0,0,1,704,718,0,1422,2,1,3,1,7,1,2,36,28,0,0,0,0,0,7,2009,4,184602
60,16698,1,0,1,1,1,4,2,2,0,4,7,5,1992,1993,1,0,2,4,2,0,2,1,944,815,0,1759,2,1,3,1,7,1,2,150,193,0,0,0,0,0,6,2009,4,193440
20,9757,1,3,2,4,1,5,2,2,0,2,5,7,1994,1994,1,0,3,2,2,0,0,1,990,0,0,990,1,0,3,1,5,0,2,66,0,0,0,92,0,0,10,2009,4,184199
20,14753,1,1,2,4,0,5,4,2,0,2,7,5,1998,1998,1,0,3,4,2,0,0,1,1463,0,0,1463,2,0,3,1,5,0,2,0,81,0,0,0,0,0,12,2009,4,196241
60,8750,1,3,3,4,0,5,2,2,0,4,6,5,1998,1998,1,0,3,4,2,0,0,1,928,844,0,1772,2,1,3,1,7,1,2,150,96,0,0,0,0,0,4,2009,4,175588
20,10739,1,0,3,4,0,5,2,2,0,2,7,5,2002,2001,1,0,2,4,2,0,0,1,1444,0,0,1444,2,0,3,1,6,0,2,144,40,0,0,0,0,0,4,2009,4,179503
20,11166,1,3,3,4,0,5,2,2,0,2,7,5,2001,2001,1,0,2,4,2,0,0,1,1492,0,0,1492,2,0,3,1,6,1,2,0,114,0,0,168,0,0,7,2009,3,183658
20,16269,1,0,3,1,0,5,2,2,0,2,5,5,1978,1978,1,0,3,4,0,0,4,1,907,0,0,907,1,0,3,1,5,0,2,72,0,0,0,0,0,0,7,2009,4,193700
20,6950,1,0,3,4,0,5,2,2,0,2,5,7,1979,1979,1,0,3,4,1,0,4,1,914,0,0,914,1,0,2,1,5,0,2,0,0,0,0,0,0,0,10,2009,4,165399
20,11664,1,3,3,0,0,5,2,2,0,2,7,5,2002,2002,3,0,2,4,2,0,0,1,1611,0,0,1611,2,0,3,1,6,0,2,262,93,0,0,0,0,0,9,2009,4,186847
60,12334,1,0,3,4,0,5,2,2,0,4,8,5,2003,2003,1,0,2,4,2,0,0,1,1068,1116,0,2184,2,1,4,1,8,1,2,192,132,0,0,0,0,0,6,2009,4,198127
60,8749,1,3,3,4,0,5,2,2,0,4,7,5,2002,2002,1,0,2,4,2,0,0,1,840,885,0,1725,2,1,3,1,6,0,2,0,48,0,0,0,0,0,11,2009,4,183320
60,11250,1,3,3,0,0,5,2,2,0,4,7,5,2001,2001,1,0,2,4,2,0,0,1,944,926,0,1870,2,1,3,1,6,0,2,256,43,0,0,0,0,0,5,2009,4,181613
20,15750,1,3,3,3,0,5,1,2,0,2,8,5,1999,2000,1,0,2,4,2,0,0,1,1513,0,0,1513,2,0,2,1,5,1,2,135,34,0,0,0,0,0,6,2009,4,178298
20,12782,1,3,3,4,0,5,2,2,0,2,8,5,2002,2003,3,0,2,4,2,0,0,1,1828,0,0,1828,2,0,3,1,7,1,2,194,144,0,0,0,0,0,6,2009,4,185733
20,8750,1,3,3,4,0,5,2,2,0,2,7,5,1997,1998,1,0,2,4,2,0,0,1,1417,0,0,1417,2,0,3,1,7,1,2,60,0,0,0,117,0,0,8,2009,4,180008
20,10200,1,3,3,4,0,5,2,2,0,2,8,5,2007,2007,1,0,2,4,2,0,0,1,1602,0,0,1602,2,0,3,1,7,1,2,0,48,0,0,195,0,0,1,2009,4,175127
60,11069,1,3,3,0,0,5,2,2,0,4,6,5,2007,2007,1,0,2,4,2,0,0,1,608,788,0,1396,2,1,3,1,6,1,2,100,36,0,0,0,0,0,7,2009,4,183467
20,10682,1,3,3,4,0,7,2,2,0,2,4,6,1960,1971,1,0,3,4,1,0,4,1,1149,0,0,1149,1,0,3,1,7,0,2,0,240,0,0,0,0,0,7,2009,4,182705
180,3675,1,3,3,4,0,7,2,2,4,5,6,5,2005,2006,1,0,3,4,5,0,2,1,1072,0,0,1072,1,0,2,1,5,0,2,0,28,0,0,0,0,0,4,2009,4,152324
20,6410,1,3,1,4,1,7,2,2,0,2,4,5,1959,1959,1,0,3,4,1,0,4,1,876,0,0,876,1,0,3,1,5,0,2,0,0,0,0,0,0,0,3,2009,4,169878
20,11767,1,3,3,4,0,7,2,2,0,2,5,5,1950,1950,1,0,3,4,1,0,4,1,1368,0,0,1368,1,0,3,1,6,0,2,0,41,211,0,0,0,900,6,2009,4,183735
90,10926,1,3,3,4,0,7,2,2,2,2,5,5,1959,1959,3,0,3,4,1,0,4,1,1678,0,0,1678,2,0,6,2,10,0,2,0,0,0,0,0,0,0,8,2009,4,224118
20,11767,1,3,3,4,0,7,2,2,0,2,5,5,1956,1956,3,0,3,4,1,0,0,1,1560,0,0,1560,1,0,2,1,7,1,2,0,0,0,0,0,0,0,5,2009,4,169355
50,8212,1,3,3,4,0,7,2,2,0,0,5,6,1941,1950,1,0,3,4,1,0,0,1,854,444,0,1298,1,0,3,1,6,2,2,84,0,0,0,0,0,0,9,2009,4,180054
50,6300,1,3,3,0,0,18,2,2,0,0,5,4,1938,1950,1,0,3,4,2,0,4,1,832,436,0,1268,1,1,3,1,7,2,2,0,0,55,0,0,0,0,7,2009,0,174081
70,5707,1,3,0,4,0,18,1,2,0,4,6,6,1935,1950,1,0,3,4,0,0,2,1,647,595,0,1242,1,1,3,1,6,1,2,329,96,0,0,0,0,0,3,2009,4,168494
30,8574,1,3,3,4,0,6,2,2,0,2,6,8,1916,2000,1,0,2,4,0,0,0,1,1232,0,0,1232,1,0,3,1,6,1,2,0,0,180,0,0,0,0,10,2009,4,181871
70,7155,1,3,3,4,0,6,2,2,0,4,7,8,1918,1990,2,0,3,4,0,0,0,1,628,600,0,1228,1,0,3,1,6,1,2,0,113,0,0,195,0,0,5,2009,4,173554
50,13680,1,3,1,4,1,6,2,2,0,0,5,6,1940,1950,1,0,3,4,1,0,0,1,840,727,0,1567,1,1,2,1,6,2,2,0,21,150,0,0,0,0,2,2009,4,169805
20,14680,1,0,1,4,0,6,2,2,0,2,5,4,1960,1960,1,0,3,4,1,0,0,1,1273,0,0,1273,1,0,2,1,5,0,2,483,0,0,0,115,0,0,6,2009,4,176192
90,8145,1,0,1,0,0,6,2,2,2,3,7,6,1940,1950,1,0,3,4,0,0,0,1,1240,1240,0,2480,2,1,5,2,13,2,2,0,0,57,0,0,0,0,7,2009,4,204264
20,9100,1,3,3,4,0,6,1,2,0,2,5,6,1954,1954,1,0,3,2,0,0,0,1,1112,0,0,1112,1,0,2,1,6,1,2,0,0,0,0,0,0,0,10,2009,3,169630
20,13339,1,0,3,4,0,6,2,2,0,2,6,6,1960,1960,1,0,3,4,1,0,4,1,1561,0,0,1561,2,0,3,1,6,1,2,0,148,0,0,120,0,0,5,2009,4,185724
50,15600,1,3,0,4,0,6,2,2,0,0,5,7,1949,2005,1,0,3,4,0,1,1,0,986,537,0,1523,2,0,3,1,7,1,2,0,0,81,0,0,0,0,10,2009,4,195699
20,17500,1,3,0,0,1,6,3,2,0,2,6,5,1954,1954,1,0,3,4,2,0,0,1,1906,0,0,1906,1,1,3,1,6,2,2,0,201,0,0,0,0,0,1,2009,4,189494
160,1733,1,3,3,4,0,1,2,2,3,4,6,6,1980,1980,1,0,3,4,1,0,4,1,516,516,0,1032,1,0,2,1,5,1,2,279,0,0,0,0,0,0,5,2009,4,149607
160,1488,1,3,3,4,0,1,2,2,4,4,6,6,1980,1992,1,0,3,2,1,0,4,1,561,668,0,1229,1,1,2,1,5,1,2,176,0,0,0,0,0,0,10,2009,4,154650
160,1612,1,3,3,4,0,1,2,2,3,4,6,6,1980,1980,1,0,3,4,1,0,4,1,561,668,0,1229,1,1,2,1,5,1,2,154,0,0,0,0,0,0,7,2009,4,151579
80,13607,1,0,3,4,0,6,2,2,0,6,6,6,1986,1986,1,0,3,2,1,0,2,1,1182,800,0,1982,2,1,3,1,6,1,2,400,112,0,0,0,0,1500,4,2009,4,185147
20,17597,1,3,0,4,0,6,2,2,0,2,7,9,1971,2009,3,0,2,2,1,0,4,1,2365,0,0,2365,2,0,3,1,7,2,2,200,144,0,0,0,0,0,7,2009,4,196314
70,8660,1,3,0,4,0,9,2,2,0,4,5,6,1900,1993,2,0,3,4,0,0,0,0,928,928,312,2168,2,0,5,1,11,0,2,467,160,78,0,0,0,0,12,2009,4,210802
30,10200,1,3,3,4,0,9,2,2,0,2,4,6,1925,1950,1,0,3,4,0,0,1,0,572,0,0,572,1,0,2,1,4,0,0,0,0,72,0,0,0,0,5,2009,4,166271
120,3843,1,0,1,4,1,6,2,2,4,2,8,5,2007,2008,3,0,0,4,2,0,0,1,1648,0,0,1648,2,0,2,1,5,1,2,162,53,0,153,0,0,0,6,2009,5,154865
30,21780,0,3,3,4,0,9,2,2,0,2,2,4,1910,1950,1,0,1,1,1,0,4,0,810,0,0,810,1,0,1,1,4,0,0,119,24,0,0,0,0,0,3,2009,4,173575
60,10125,1,3,3,4,0,11,2,2,0,4,8,5,2000,2001,1,0,2,4,2,0,0,1,1040,1012,0,2052,2,1,3,1,7,1,2,210,91,0,0,0,0,0,5,2009,4,179399
85,9750,1,3,3,4,0,11,2,2,0,5,6,6,1977,1977,1,0,3,4,1,0,0,1,926,0,0,926,1,0,2,1,5,1,2,319,0,0,0,0,0,0,4,2009,4,164280
85,9360,1,3,0,4,0,11,2,2,0,5,6,7,1977,1977,1,0,3,4,1,0,4,1,1287,0,0,1287,1,1,2,1,5,2,2,302,39,0,0,120,0,0,11,2009,4,171247
20,11070,1,3,3,4,0,11,2,2,0,2,5,5,1991,1991,1,0,3,4,2,0,4,1,1595,0,0,1595,2,0,2,1,5,0,2,0,0,0,0,0,0,0,4,2009,0,166878
20,13438,1,0,1,0,0,23,2,2,0,2,9,5,2008,2008,1,0,0,4,1,0,0,1,2036,0,0,2036,2,0,3,1,9,1,2,90,154,0,0,0,0,0,7,2009,4,188129
20,14463,1,0,1,0,0,23,2,2,0,2,9,5,2008,2008,1,0,0,4,2,0,0,1,1641,0,0,1641,2,0,3,1,7,0,2,0,95,0,0,0,0,0,1,2009,4,183517
60,9839,1,0,3,1,0,23,2,2,0,4,6,8,1980,2006,1,0,3,2,2,0,0,1,1375,862,0,2237,2,1,3,1,7,1,2,305,24,0,0,0,0,2500,2,2009,4,175522
80,14419,1,0,3,0,0,23,2,2,0,6,7,5,1987,1989,3,0,3,4,2,0,0,1,1479,0,0,1479,2,1,3,1,7,1,2,224,238,0,0,0,0,0,7,2009,4,190060
60,9157,1,0,3,0,0,23,2,2,0,4,7,5,2003,2003,1,0,2,4,2,0,0,1,1072,942,0,2014,2,1,3,1,9,0,2,124,114,0,0,0,0,0,2,2009,0,174179
20,12633,1,0,1,4,0,23,2,2,0,2,9,5,2007,2007,3,0,0,4,2,0,0,1,1978,0,0,1978,2,0,2,1,7,1,2,308,52,0,0,0,0,0,5,2009,4,171059
20,12518,1,0,3,4,0,11,2,2,0,2,5,7,1968,1968,1,0,3,4,1,0,2,1,1008,0,0,1008,1,0,3,1,6,0,2,144,0,0,0,0,0,0,4,2009,4,183004
20,13383,1,0,3,4,1,11,2,2,0,2,5,5,1969,2000,3,0,3,4,1,0,0,1,1404,0,0,1404,2,0,3,1,7,1,2,0,16,0,0,0,0,0,3,2009,4,183601
85,7689,1,0,3,4,0,11,2,2,0,5,5,8,1972,1972,1,0,3,4,1,0,2,1,796,0,0,796,1,0,2,1,4,0,2,138,0,0,0,0,0,0,7,2009,4,163539
80,7706,1,3,3,4,0,11,2,2,0,6,6,5,1993,1996,1,0,3,2,1,0,0,1,1091,0,0,1091,1,0,2,1,5,0,2,280,0,0,0,0,0,700,8,2009,4,164677
85,7669,1,3,3,4,0,11,2,2,0,5,5,6,1992,1993,1,0,3,4,2,0,4,1,883,0,0,883,1,0,2,1,5,1,2,100,32,0,0,0,0,0,6,2009,4,162395
60,10429,1,3,3,4,0,11,2,2,0,4,5,5,1992,1992,1,0,3,4,2,0,4,1,624,663,0,1287,1,1,3,1,6,0,2,150,0,0,0,0,0,0,7,2009,4,182207
60,10457,1,0,3,4,1,11,2,2,0,4,5,7,1969,1969,1,0,2,0,1,0,0,1,784,848,0,1632,1,1,4,1,7,1,2,0,173,368,0,0,0,0,4,2009,4,192223
60,8702,1,0,3,4,0,8,2,2,0,4,6,5,1997,1998,1,0,3,4,2,0,0,1,926,678,0,1604,2,1,3,1,7,1,2,0,36,0,0,0,0,0,4,2008,4,176391
60,8139,1,3,3,4,0,8,2,2,0,4,6,5,1995,1996,1,0,3,4,2,0,2,1,680,790,0,1470,2,1,3,1,7,1,2,192,49,0,0,0,0,0,10,2008,4,181913
60,9535,1,0,3,4,0,8,2,2,0,4,6,5,1998,1998,1,0,3,4,2,0,0,1,926,678,0,1604,2,1,3,1,7,0,2,100,82,0,0,0,0,0,5,2008,4,179136
60,15038,1,1,3,0,0,8,2,2,0,4,6,5,1996,1996,1,0,3,4,2,0,2,1,916,720,0,1636,2,1,3,1,7,1,2,168,84,0,0,0,0,0,11,2008,4,196595
20,14137,1,0,3,4,0,8,2,2,0,2,5,5,1996,1997,1,0,2,4,2,0,2,1,1384,0,0,1384,2,0,3,1,7,0,2,0,39,0,0,0,0,0,11,2008,4,194822
120,6264,1,0,3,0,0,22,2,2,0,2,8,5,1997,1997,1,0,2,4,2,0,0,1,1682,0,0,1682,1,1,1,1,6,1,2,0,0,0,0,0,0,0,7,2008,4,148356
120,5070,1,0,1,4,0,22,2,2,4,2,8,5,1992,1992,1,0,2,4,2,0,0,1,1280,0,0,1280,2,0,2,1,5,0,2,0,82,0,0,144,0,0,8,2008,4,160387
60,11184,1,0,3,0,0,8,2,2,0,4,6,5,1998,1998,1,0,3,4,2,0,2,1,932,701,0,1633,2,1,3,1,7,1,2,0,39,0,0,0,0,0,4,2008,3,181276
60,14067,1,3,3,3,0,8,2,2,0,4,6,5,1991,1991,1,0,3,4,2,0,2,1,851,858,0,1709,2,1,3,1,7,0,2,0,40,0,0,0,0,0,9,2008,4,192474
120,5950,1,0,1,4,1,22,2,2,4,2,8,5,1989,1989,1,0,2,4,2,0,2,1,1337,0,0,1337,2,0,2,1,5,1,2,0,73,154,0,0,0,0,4,2008,4,157699
60,13543,1,0,1,0,0,22,2,2,0,4,8,5,2005,2005,1,0,2,4,2,0,0,1,1168,1332,0,2500,3,1,5,1,9,1,2,192,32,0,0,0,0,0,7,2008,4,215785
20,15401,1,0,1,1,0,22,2,2,0,2,9,5,2004,2004,3,0,0,4,2,0,0,1,1884,0,0,1884,2,0,2,1,7,1,2,214,76,0,0,0,0,0,9,2008,4,181824
20,31220,1,0,0,2,0,8,1,2,0,2,6,2,1952,1952,3,0,3,4,1,0,4,1,1474,0,0,1474,1,0,3,1,7,2,2,0,0,144,0,0,0,750,5,2008,4,221813
120,8118,1,3,1,4,0,22,4,4,4,2,9,5,2007,2007,3,0,0,4,2,0,0,1,1710,0,0,1710,2,0,2,1,6,1,2,156,48,0,0,0,0,0,7,2008,4,165281
20,47280,1,0,3,4,0,8,2,2,0,2,6,5,1950,1950,3,0,3,4,1,0,2,1,1488,0,0,1488,2,1,3,1,6,1,2,0,0,180,0,0,0,0,7,2008,3,255629
20,12680,1,0,3,4,0,14,2,2,0,2,7,6,1988,1988,1,0,2,4,1,0,0,1,1688,0,0,1688,2,0,2,1,6,1,2,0,48,0,0,141,0,0,6,2008,4,173154
20,10825,1,0,3,4,0,14,2,2,0,2,7,7,1983,1983,1,0,2,4,1,0,4,1,1260,0,0,1260,2,0,3,1,6,0,2,152,0,0,0,0,0,0,7,2008,4,183884
20,18559,1,0,3,1,0,14,2,2,0,2,7,5,1978,1978,3,0,2,2,1,0,4,1,2064,0,0,2064,2,0,3,1,7,2,2,200,0,0,0,0,0,0,8,2008,4,200210
20,14450,1,3,3,4,0,14,2,2,0,2,7,5,1979,1979,3,0,2,4,1,0,4,1,1782,0,0,1782,2,0,3,1,6,1,2,467,0,0,0,0,0,0,3,2008,4,186599
20,13068,1,3,3,0,0,14,2,2,0,2,6,5,1976,1976,3,0,3,4,2,0,4,1,1211,0,0,1211,2,0,3,1,6,1,2,0,0,0,174,0,0,0,11,2008,4,192718
60,10400,1,3,3,4,0,14,2,2,0,4,7,6,1980,1988,1,0,3,4,1,0,4,1,1277,767,0,2044,2,1,3,1,7,1,2,28,73,0,0,0,0,0,3,2008,4,178628
60,9743,1,3,3,4,0,14,2,2,0,4,5,6,1969,1969,1,0,3,4,1,0,2,1,720,588,0,1308,1,1,3,1,7,0,2,0,0,0,0,0,0,0,6,2008,4,180650
60,12511,1,0,3,0,0,14,2,2,0,4,7,7,1978,1978,4,2,2,4,2,0,0,1,1420,1420,0,2840,2,1,4,1,8,2,2,0,16,0,0,208,0,0,12,2008,4,206003
20,10400,1,3,3,4,0,14,2,2,0,2,6,5,1976,1976,1,0,3,4,1,0,4,1,1444,0,0,1444,2,0,2,1,5,1,2,0,24,0,0,0,0,0,4,2008,4,166457
60,14311,1,0,3,3,0,14,2,2,0,4,8,5,1996,1996,1,0,2,4,2,0,0,1,1236,1104,0,2340,2,1,4,1,9,1,2,192,180,218,0,0,0,0,6,2008,4,202916
90,9000,1,3,3,2,0,12,2,2,2,4,5,5,1974,1974,1,0,3,4,1,0,4,1,896,896,0,1792,2,2,4,2,8,0,2,0,45,0,0,0,0,0,6,2008,4,192463
20,10295,1,3,3,2,0,12,2,2,0,2,4,6,1969,1969,1,0,3,4,1,0,4,1,936,0,0,936,1,0,2,1,4,0,2,16,0,0,0,0,0,0,9,2008,4,171775
20,7560,1,3,3,4,0,12,2,2,0,2,5,5,1971,1971,3,0,3,4,1,0,4,1,864,0,0,864,1,0,3,1,5,0,2,0,0,0,0,0,0,0,5,2008,4,175249
160,1680,1,3,3,4,0,2,2,2,3,4,6,5,1973,1973,1,0,3,4,1,0,4,1,483,504,0,987,1,1,2,1,5,0,2,52,0,0,0,0,0,0,2,2008,4,147086
160,1890,1,3,3,4,0,2,2,2,3,4,6,6,1972,1972,1,0,3,4,1,0,2,1,483,504,0,987,1,1,2,1,5,0,2,411,0,0,0,0,0,0,4,2008,4,149709
160,1680,1,3,3,4,0,2,2,2,3,4,5,5,1972,1972,1,0,3,4,1,0,4,1,630,672,0,1302,2,1,3,1,6,0,2,0,0,0,0,0,0,0,12,2008,4,171411
160,2308,1,3,3,2,0,13,2,2,4,4,6,6,1975,1975,1,0,3,4,1,0,2,1,855,601,0,1456,2,1,4,1,7,0,2,0,0,0,0,0,0,0,5,2008,4,178188
120,2529,1,3,3,4,0,13,2,2,3,2,7,6,1977,1977,1,0,3,4,1,0,1,1,1055,0,0,1055,2,0,2,1,4,0,2,0,38,0,0,0,0,0,9,2008,4,156491
20,12704,1,3,3,4,0,16,2,2,0,2,8,5,2007,2007,3,0,2,4,2,0,0,1,1582,0,0,1582,2,0,3,1,7,0,2,209,95,0,0,0,0,0,1,2008,5,180953
20,13693,1,3,3,4,0,16,2,2,0,2,8,5,2007,2007,3,0,2,4,2,0,0,1,2464,0,0,2464,2,1,4,1,9,1,2,358,78,0,0,0,0,0,8,2008,4,203909
20,14418,1,0,3,4,0,16,2,2,0,2,9,5,2007,2007,3,0,0,4,2,0,0,1,1950,0,0,1950,2,0,2,1,7,1,2,156,207,0,0,0,0,0,5,2008,4,175470
60,13418,1,3,3,4,0,16,2,2,0,4,9,5,2006,2006,3,0,2,4,2,0,0,1,1850,898,0,2748,2,1,4,1,9,1,2,212,182,0,0,0,0,0,10,2008,0,205578
60,12539,1,3,3,4,0,16,4,2,0,4,10,5,2005,2006,3,0,0,4,2,0,0,1,1632,1158,0,2790,2,1,4,1,10,1,2,30,200,0,0,192,0,0,6,2008,4,199428
60,12151,1,0,3,4,0,16,2,2,0,4,9,5,2005,2005,1,0,2,4,2,0,0,1,1414,917,0,2331,2,1,3,1,9,1,2,192,63,0,0,0,0,0,8,2008,4,187599
60,8899,1,3,3,4,0,16,2,2,0,4,8,5,2007,2007,3,0,0,4,2,0,0,1,948,1140,0,2088,2,1,4,1,10,1,2,100,24,0,0,0,0,0,6,2008,4,192265
60,10574,1,0,3,4,0,16,2,2,0,4,8,5,2004,2004,1,0,2,4,2,0,0,1,1170,1162,0,2332,2,1,4,1,9,1,2,224,142,0,0,0,0,0,7,2008,4,196666
20,12720,1,3,1,4,1,16,2,2,0,2,10,5,2003,2003,3,0,0,4,2,0,0,1,2470,0,0,2470,1,1,1,1,7,2,2,154,65,0,0,216,144,0,2,2008,4,155537
20,10845,1,0,3,0,0,16,2,2,0,2,8,5,2003,2004,1,0,2,4,2,0,0,1,1575,0,0,1575,2,0,2,1,7,1,2,216,28,0,0,0,0,0,6,2008,4,169543
60,16900,1,3,3,4,0,16,2,2,0,4,8,5,2001,2002,1,0,2,4,2,0,0,1,1515,1134,0,2649,2,1,4,1,10,1,2,0,60,0,0,0,0,0,1,2008,4,202487
60,16451,1,0,3,0,0,16,2,2,0,4,8,5,2003,2003,1,0,2,4,2,0,0,1,1804,886,0,2690,2,1,4,1,9,1,2,268,58,0,0,0,0,0,7,2008,4,208232
120,10110,1,0,3,4,0,16,2,2,4,2,9,5,2008,2008,3,0,0,4,2,0,0,1,1866,0,0,1866,2,0,2,1,7,1,2,0,48,0,0,0,0,0,11,2008,5,173621
120,12304,1,2,3,0,0,16,2,2,4,2,7,5,2005,2005,1,0,2,4,2,0,0,1,1367,0,0,1367,2,0,2,1,6,1,2,0,33,0,0,0,0,0,6,2008,4,172414
120,8232,1,0,3,4,0,16,2,2,4,2,9,5,2007,2008,3,0,0,4,2,0,0,1,1800,0,0,1800,2,0,2,1,6,1,2,210,0,0,0,0,0,0,6,2008,5,164400
120,6240,1,3,3,4,0,16,2,2,4,2,8,5,2006,2007,3,0,2,4,2,0,0,1,1342,0,0,1342,2,0,2,1,6,1,2,0,35,0,0,0,0,0,6,2008,4,160480
120,6240,1,3,3,4,0,16,2,2,4,2,8,5,2006,2007,3,0,2,4,2,0,0,1,1342,0,0,1342,2,0,2,1,6,1,2,0,35,0,0,0,0,0,2,2008,4,156060
160,2448,1,3,3,4,0,16,2,2,3,4,7,5,2003,2004,1,0,2,4,2,0,0,1,764,862,0,1626,2,1,2,1,6,0,2,0,27,0,0,0,0,0,10,2008,4,157437
120,3940,1,3,3,4,0,0,2,2,4,2,7,5,2003,2003,1,0,2,4,2,0,0,1,1455,0,0,1455,2,0,2,1,6,1,2,156,20,0,0,144,0,0,8,2008,4,158163
120,3940,1,3,3,4,0,0,2,2,4,2,7,5,2004,2004,3,0,2,4,2,0,0,1,1576,0,0,1576,2,0,2,1,7,1,2,143,20,0,0,0,0,0,5,2008,4,154849
20,3710,1,3,3,4,0,0,2,2,0,2,7,5,2007,2008,1,0,2,4,2,0,0,1,1246,0,0,1246,2,0,2,1,5,1,2,100,24,0,0,0,0,0,3,2008,5,152186
60,9024,1,0,3,4,0,8,2,2,0,4,6,5,2004,2004,1,0,2,4,2,0,0,1,813,702,0,1515,2,1,3,1,8,1,2,0,75,0,0,0,0,0,7,2008,4,180340
60,8010,1,0,3,4,0,8,2,2,0,4,7,5,2002,2003,1,0,2,4,2,0,0,1,840,880,0,1720,2,1,3,1,7,1,2,138,48,0,0,0,0,0,7,2008,4,178344
60,8396,1,0,3,4,0,8,2,2,0,4,7,5,2003,2003,1,0,2,4,2,0,0,1,847,1139,0,1986,2,1,4,1,9,1,2,120,48,0,0,0,0,0,5,2008,4,190170
120,7301,1,0,3,4,0,16,2,2,4,2,7,6,2007,2008,1,0,2,4,2,0,0,1,1358,0,0,1358,2,0,2,1,6,1,2,192,26,0,0,0,0,0,11,2008,5,168092
60,8220,1,0,3,4,0,8,2,2,0,4,7,5,2000,2001,1,0,2,4,2,0,0,1,1008,884,0,1892,2,1,3,1,8,1,2,108,0,0,0,0,0,0,7,2008,4,178757
60,7750,1,3,3,4,0,8,6,2,0,4,7,5,2002,2002,1,0,2,4,2,0,0,1,707,707,0,1414,2,1,3,1,6,1,2,100,35,0,0,0,0,0,4,2008,4,174518
60,12460,1,0,3,2,0,8,6,2,0,4,7,5,1999,2000,1,0,2,4,2,0,0,1,1037,1285,0,2322,2,1,4,1,8,1,2,144,44,0,0,0,0,0,5,2008,4,198168
60,8390,1,0,3,4,0,8,2,2,0,4,7,5,1999,1999,1,0,3,4,2,0,0,1,873,778,0,1651,2,1,3,1,7,1,2,0,103,0,0,0,0,0,5,2008,4,176882
75,9660,1,3,3,4,0,15,2,2,0,3,8,5,1997,1997,3,0,2,4,2,0,0,1,1182,1017,0,2199,2,1,3,1,9,1,2,0,131,0,0,0,0,0,9,2008,4,183801
60,11000,1,3,3,2,0,15,2,2,0,4,9,5,2000,2000,3,0,2,4,2,0,0,1,1533,639,0,2172,2,1,4,1,8,1,2,162,153,0,0,0,0,0,6,2008,4,196400
20,11675,1,0,3,4,0,15,2,2,0,2,8,5,1998,1998,1,0,2,4,2,0,0,1,2006,0,0,2006,2,0,2,1,5,1,2,144,33,0,0,0,0,0,7,2008,4,172281
60,10990,1,0,3,1,0,15,2,2,0,4,7,5,1996,1997,1,0,2,4,2,0,0,1,1064,1061,0,2125,2,1,4,1,12,2,2,168,0,0,0,0,0,0,6,2008,4,196380
60,11929,1,0,3,1,0,15,2,2,0,4,8,7,1995,1995,1,0,2,4,2,0,0,1,1251,1250,0,2501,2,1,4,1,9,1,2,192,87,0,0,0,0,0,6,2008,4,198228
60,10010,1,3,3,4,0,15,2,2,0,4,7,5,1993,1994,3,2,2,4,2,0,0,1,1108,1089,0,2197,2,1,4,1,9,1,2,385,99,0,0,0,0,0,7,2008,4,195556
20,13253,1,0,3,4,0,21,6,2,0,2,7,5,2006,2006,1,0,2,4,2,0,2,1,1578,0,0,1578,2,0,3,1,7,1,2,0,26,0,0,0,0,0,5,2008,4,186453
60,9801,1,3,3,4,0,21,2,2,0,4,8,5,2007,2007,1,0,2,4,2,0,0,1,1341,520,0,1861,3,0,3,1,7,1,2,144,60,0,0,0,0,0,7,2008,4,181869
60,9428,1,3,3,4,0,21,2,2,0,4,8,5,2007,2008,3,0,2,4,2,0,0,1,955,919,0,1874,2,1,3,1,8,1,2,168,108,0,0,0,0,0,2,2008,5,175610
20,10037,1,3,3,0,0,21,1,2,0,2,8,5,2006,2007,3,0,2,4,2,0,0,1,1460,0,0,1460,2,0,3,1,6,1,2,0,20,0,0,0,0,0,8,2008,4,183438
20,8640,1,3,3,4,0,21,2,2,0,2,8,5,2007,2008,1,0,2,4,2,0,0,1,1372,0,0,1372,2,0,3,1,6,0,2,192,113,0,0,0,0,0,7,2008,5,179584
20,10625,1,3,3,4,0,21,2,2,0,2,8,5,2007,2007,1,0,2,4,2,0,0,1,1660,0,0,1660,2,0,3,1,7,1,2,133,120,0,0,0,0,0,6,2008,4,182386
20,7500,1,3,3,4,0,21,2,2,0,2,7,5,2007,2008,1,0,2,4,2,0,0,1,1218,0,0,1218,2,0,2,1,6,0,2,168,168,0,0,0,0,0,4,2008,5,160750
60,10110,1,3,3,4,0,20,2,2,0,4,6,5,2003,2003,1,0,2,4,2,0,0,1,835,861,0,1696,2,1,3,1,7,0,2,143,66,0,0,0,0,0,7,2008,4,182477
