MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
190,34650,1,3,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,3,4,1,1,4,0,1056,0,0,1056,1,0,3,1,5,0,2,264,0,0,0,0,0,0,1,2006,4,145000
20,4403,1,1,3,4,0,21,2,2,0,2,7,5,2009,2009,1,1,0,4,2,1,0,1,1478,0,0,1478,2,1,2,1,7,1,2,0,144,0,0,0,0,0,6,2010,5,222000
30,8960,1,3,3,4,0,17,0,2,0,2,5,6,1927,1950,1,1,3,4,1,1,2,1,1028,0,0,1028,1,0,2,1,5,1,2,0,0,130,0,0,0,0,3,2010,4,115000
60,11228,1,1,3,1,0,20,2,2,0,5,7,5,1993,1993,1,1,2,4,2,1,0,1,1080,1017,0,2097,2,1,3,1,9,1,2,196,187,0,0,0,0,0,12,2008,4,228000
20,8899,1,0,3,4,0,8,2,2,0,2,7,5,2007,2007,1,1,2,4,2,1,0,1,1340,0,0,1340,2,0,3,1,6,0,2,100,30,0,0,0,0,0,8,2007,5,181134
60,7844,1,3,3,4,0,19,2,2,0,5,6,7,1978,1978,3,1,3,4,1,1,4,1,672,728,0,1400,1,1,3,1,6,1,2,0,0,0,0,0,0,0,3,2006,4,149500
70,22420,1,0,3,4,0,6,1,2,0,5,6,6,1918,1950,3,1,3,4,0,2,4,0,1370,1254,0,2624,2,1,4,1,10,1,0,0,0,0,0,0,0,0,11,2007,4,239000
50,8160,1,3,3,4,0,7,2,2,0,0,5,6,1940,1950,1,1,3,4,0,1,1,0,756,378,0,1134,1,1,3,1,7,0,1,0,0,0,0,0,0,0,4,2007,1,126000
20,8450,1,3,3,4,0,12,2,2,0,2,5,6,1968,1968,1,1,3,4,1,1,0,1,1056,0,0,1056,1,0,3,1,6,1,2,0,85,184,0,0,0,0,7,2010,4,142000
90,7060,1,3,3,4,0,11,2,2,2,6,7,5,1997,1998,1,1,3,2,2,1,0,1,1344,0,0,1344,2,0,2,2,8,0,2,0,0,0,0,0,0,0,11,2008,2,206300
20,16635,1,0,3,2,0,14,2,2,0,2,6,7,1977,2000,1,1,2,4,1,1,2,1,1602,0,0,1602,2,0,3,1,8,1,2,240,0,0,0,0,0,0,6,2009,4,215000
20,21750,1,3,1,4,1,11,0,2,0,2,5,5,1954,1954,3,1,3,4,1,1,0,1,988,0,0,988,1,0,2,1,4,0,0,0,0,0,0,0,0,0,2,2008,4,113000
60,9200,1,3,3,4,0,15,2,2,0,5,8,5,1998,1998,1,1,2,4,2,1,2,1,1470,1160,0,2630,2,1,4,1,8,1,2,0,66,0,0,0,0,0,6,2008,4,315000
20,9000,1,3,3,4,0,12,2,2,0,2,6,5,1956,1956,1,1,3,4,1,1,2,1,1196,0,0,1196,1,0,2,1,6,1,2,0,44,0,0,0,0,0,5,2008,4,139000
60,3378,1,3,1,4,0,17,2,2,0,5,7,8,1946,1992,1,1,3,2,1,1,2,1,707,682,0,1389,1,1,3,1,6,2,1,0,0,126,0,0,0,0,9,2009,4,135000
80,12800,1,3,2,4,1,20,2,2,0,7,7,5,1989,1989,1,1,2,4,2,1,2,1,1644,0,0,1644,2,0,2,1,5,1,2,80,0,0,0,396,0,0,8,2009,4,275000
20,8593,1,0,3,4,0,12,2,2,0,2,4,6,1957,1957,3,1,3,4,1,1,0,1,907,0,0,907,1,0,3,1,5,0,2,0,0,0,0,0,0,0,7,2008,4,109008
20,6762,1,3,3,4,0,5,2,2,0,2,7,5,2007,2007,1,1,2,4,2,1,0,1,1208,0,0,1208,2,0,2,1,6,0,2,105,54,0,0,0,0,0,9,2007,5,195400
20,11457,1,0,3,0,0,23,2,2,0,2,6,5,1988,1988,1,1,3,4,1,1,4,1,1412,0,0,1412,2,0,3,1,6,1,2,0,0,169,0,0,0,0,3,2009,4,175000
160,1680,1,3,3,4,0,2,2,2,3,5,6,5,1971,1971,1,1,3,4,1,1,4,1,483,504,0,987,1,1,2,1,4,0,2,0,0,0,0,0,0,0,7,2008,0,85400
50,5586,1,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,3,4,0,1,2,1,1088,110,0,1198,1,0,4,1,7,0,0,0,98,0,0,0,0,0,9,2008,0,79900
160,1920,1,3,3,4,0,2,2,2,4,5,5,5,1971,1971,1,1,3,4,1,1,0,1,765,600,0,1365,1,1,2,1,6,0,2,240,36,0,0,0,0,0,8,2007,4,122500
60,10839,1,0,3,0,0,8,2,2,0,5,6,5,1997,1998,1,1,3,4,2,1,0,1,926,678,0,1604,2,1,3,1,7,1,2,0,36,0,0,0,0,0,7,2008,4,181000
180,1890,1,3,3,4,0,10,2,2,3,6,4,7,1972,1972,1,1,3,2,1,1,2,1,630,0,0,630,1,0,1,1,3,0,2,88,0,0,0,0,0,0,6,2008,4,81000
60,10667,1,1,3,1,0,5,4,2,0,5,7,6,1996,1996,1,1,2,4,2,1,0,1,827,834,0,1661,2,1,3,1,6,1,2,158,61,0,0,0,0,0,4,2009,4,212000
50,4400,1,3,3,4,0,17,2,2,0,0,6,8,1920,1950,1,1,3,4,0,1,4,1,734,384,0,1118,1,0,2,1,6,0,2,0,0,0,0,0,0,0,10,2006,4,116000
45,6000,1,3,3,4,0,3,2,2,0,1,6,7,1926,2004,1,1,2,4,2,1,2,1,904,0,0,904,1,0,2,1,4,0,2,0,0,105,0,0,0,0,1,2009,4,119000
30,4280,1,3,3,4,0,6,2,2,0,2,5,6,1913,2002,1,1,3,4,2,1,4,0,694,0,0,694,1,0,2,1,4,1,1,0,0,34,0,0,0,0,3,2007,4,90350
50,12354,1,3,3,0,0,7,2,2,0,0,6,8,1920,2000,1,1,3,4,0,1,2,1,684,512,0,1196,1,0,3,1,7,0,2,0,46,0,0,0,0,800,8,2009,4,110000
20,15431,1,3,3,4,0,16,2,2,0,2,10,5,2008,2008,3,1,0,4,2,1,0,1,2402,0,0,2402,2,0,2,1,10,2,2,0,72,0,0,170,0,0,4,2009,4,555000
90,12108,1,3,3,4,0,7,2,2,2,2,4,4,1955,1955,1,1,3,4,1,1,4,0,1440,0,0,1440,2,0,4,2,8,0,2,0,0,0,0,0,0,0,9,2008,4,118000
50,6240,1,3,3,4,0,3,2,2,0,0,5,7,1930,1992,1,1,3,4,2,1,4,1,1128,445,0,1573,2,0,3,1,8,1,1,0,0,0,0,0,0,0,6,2008,4,162900
120,3922,1,3,3,4,0,0,2,2,4,2,7,5,2006,2007,1,1,2,4,2,1,0,1,1258,0,0,1258,2,0,2,1,6,1,2,144,16,0,0,0,0,0,6,2007,5,172500
60,8750,1,3,3,4,0,5,2,2,0,5,7,5,1994,1995,1,1,2,2,2,1,0,1,933,975,0,1908,2,1,4,1,8,1,2,144,133,0,0,0,0,0,7,2008,4,210000
20,9855,1,3,3,0,0,7,2,2,0,2,6,5,1956,1956,3,1,3,4,1,1,1,1,1689,0,0,1689,1,0,3,1,7,1,2,0,0,0,0,0,0,0,11,2009,4,127500
20,16492,1,0,3,0,0,12,3,2,0,2,6,6,1966,2002,1,1,2,4,1,1,0,1,1888,0,0,1888,2,1,2,1,6,1,2,0,0,0,0,0,0,0,6,2010,4,190000
60,11214,1,0,3,0,0,8,2,2,0,5,7,5,1998,1999,1,1,2,4,2,1,2,1,956,930,0,1886,2,1,4,1,10,1,2,89,0,0,0,0,0,0,7,2006,4,199900
50,8600,1,3,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,3,4,0,1,4,1,780,596,0,1376,2,0,3,1,7,1,0,0,0,0,0,0,0,0,6,2006,4,119500
50,6000,1,3,3,4,0,17,2,2,0,0,3,7,1948,2002,1,1,3,2,1,1,0,1,679,504,0,1183,1,1,2,1,6,0,2,0,176,0,0,0,0,0,6,2007,4,120000
30,5684,1,3,3,4,0,17,2,2,0,2,6,8,1930,2005,3,1,3,4,0,1,0,1,813,0,0,813,1,0,2,1,5,0,0,0,113,0,0,0,0,0,6,2006,4,110000
20,70761,1,0,2,4,1,4,2,2,0,2,7,5,1975,1975,1,7,3,4,1,1,4,1,1533,0,0,1533,2,0,2,1,5,2,2,200,54,0,0,0,0,0,12,2006,4,280000
60,9303,1,0,3,0,0,23,2,2,0,5,6,5,1996,1997,3,1,2,4,2,1,0,1,888,868,0,1756,2,1,3,1,7,0,2,144,122,0,0,0,0,0,7,2007,4,204000
60,9000,1,3,3,4,0,21,2,2,0,5,8,5,2008,2008,1,1,2,4,2,1,0,1,786,804,0,1590,2,1,3,1,6,0,2,0,30,0,0,0,0,0,6,2009,4,210000
90,9297,1,3,3,4,0,11,2,2,2,2,5,5,1976,1976,1,1,3,4,1,1,4,1,1728,0,0,1728,2,0,4,2,8,0,2,0,0,0,0,0,0,0,7,2006,3,188000
20,9600,1,3,3,4,0,14,2,2,0,2,7,6,1973,1973,3,1,3,4,1,1,1,1,1242,0,0,1242,1,1,3,1,6,1,2,0,0,0,0,0,0,0,9,2007,4,175500
70,4571,1,3,3,4,0,17,2,2,0,5,5,5,1916,1950,1,1,3,4,0,1,1,0,624,720,0,1344,1,0,4,1,7,0,2,0,0,96,0,0,0,0,5,2008,0,98000
20,53227,1,0,2,1,1,4,2,2,0,2,4,6,1954,1994,0,5,3,4,1,1,0,1,1663,0,0,1663,1,0,2,1,6,2,2,224,137,0,0,0,0,0,3,2008,4,256000
70,5100,1,3,3,4,0,17,2,2,0,5,8,7,1925,1996,3,1,3,2,2,1,1,1,833,833,0,1666,1,0,3,1,7,1,2,192,63,0,0,0,0,0,6,2008,4,161000
50,7015,1,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,3,4,1,1,4,1,979,224,0,1203,1,0,3,1,5,1,2,0,0,248,0,0,0,0,7,2009,4,110000
60,8004,1,0,3,4,0,21,6,2,0,5,8,5,2009,2009,1,1,2,4,2,1,0,1,832,1103,0,1935,2,1,3,1,8,0,2,0,150,0,0,0,0,0,12,2009,5,263435
70,7200,1,3,3,4,0,18,1,2,0,5,7,9,1936,2007,1,1,2,2,2,1,0,1,575,560,0,1135,1,0,3,1,6,0,2,256,0,0,0,0,0,0,4,2009,4,155000
20,8281,1,0,3,4,0,19,2,2,0,2,5,5,1965,1965,1,1,3,4,1,1,2,1,864,0,0,864,1,0,3,1,5,1,2,0,0,236,0,0,0,0,12,2009,4,62383
70,11988,1,0,1,4,1,6,2,2,0,5,6,7,1934,1995,3,1,3,4,1,1,1,1,849,811,0,1660,1,1,3,1,6,1,2,0,0,0,0,0,0,0,8,2008,4,188700
20,8430,1,3,1,4,1,5,2,2,0,2,5,5,1978,1978,1,1,3,4,1,1,4,1,1040,0,0,1040,2,0,3,1,5,0,2,0,0,0,0,0,0,0,8,2009,4,124000
120,3072,1,3,3,4,0,0,2,2,4,2,7,5,2004,2004,3,1,2,4,2,1,0,1,1414,0,0,1414,2,0,2,1,6,1,2,144,20,0,0,0,0,0,5,2006,4,178740
20,10628,1,3,3,4,0,12,2,2,0,2,7,5,1970,1970,0,5,3,2,1,1,4,1,1277,0,0,1277,1,0,2,1,5,1,2,0,0,0,0,176,0,0,4,2007,4,167000
70,9480,1,3,3,4,0,12,0,2,0,5,5,7,1942,1995,1,1,3,4,1,1,0,1,888,756,0,1644,1,1,3,1,7,2,2,168,0,0,0,0,0,0,6,2007,4,146500
20,11428,1,0,3,4,0,16,2,2,0,2,8,5,2006,2006,1,1,2,4,2,1,0,1,1634,0,0,1634,2,0,3,1,7,1,2,0,44,0,0,0,0,0,5,2007,4,250000
60,9291,1,0,3,0,0,20,7,2,0,5,6,5,1993,1993,1,1,2,4,2,1,0,1,832,878,0,1710,2,1,3,1,7,0,2,144,70,0,0,0,0,0,6,2008,4,187000
120,6820,1,0,3,0,0,22,2,2,4,2,8,5,1985,1985,1,1,2,4,2,1,4,1,1502,0,0,1502,1,1,1,1,4,0,2,0,54,0,0,140,0,0,6,2010,4,212000
60,11952,1,3,3,4,0,14,3,2,0,5,7,6,1977,1977,4,6,3,4,1,1,4,1,1161,808,0,1969,2,1,3,1,8,1,2,0,0,0,0,276,0,0,11,2007,4,190000
180,3675,1,3,3,4,0,7,2,2,4,7,6,5,2005,2005,1,1,3,4,2,1,0,1,1072,0,0,1072,1,0,2,1,5,0,2,0,28,0,0,0,0,0,6,2008,4,148000
20,14977,1,0,3,4,0,16,2,2,0,2,8,5,2006,2007,1,1,2,4,2,1,0,1,1976,0,0,1976,2,0,2,1,7,1,2,250,63,0,0,0,0,0,7,2007,5,440000
120,5330,1,3,3,4,0,22,2,2,4,2,8,5,2000,2000,1,1,2,4,2,1,0,1,1652,0,0,1652,2,0,2,1,6,0,2,96,48,0,0,0,0,0,8,2007,4,251000
20,8480,1,3,3,0,0,19,2,2,0,2,5,6,1963,1963,3,1,3,4,1,1,4,1,970,0,0,970,1,0,2,1,5,0,2,0,24,0,0,192,0,0,7,2007,4,132500
20,13125,1,3,3,4,1,5,2,2,0,2,6,5,1997,1998,1,1,3,4,2,1,0,1,1493,0,0,1493,2,0,3,1,7,1,2,140,39,0,0,0,0,0,4,2008,4,208900
60,13693,1,3,3,4,0,16,2,2,0,5,9,5,2006,2006,3,1,0,4,2,1,0,1,2069,574,0,2643,2,1,3,1,9,1,2,414,84,0,0,0,0,0,3,2007,4,380000
20,10637,1,3,3,4,0,5,2,2,0,2,8,5,2007,2008,3,1,2,4,2,1,0,1,1718,0,0,1718,2,0,3,1,7,1,2,208,44,0,0,0,0,0,9,2009,4,297000
30,5925,1,3,0,4,0,17,2,2,0,2,4,7,1937,2000,3,1,3,4,0,1,4,1,1131,0,0,1131,1,0,2,1,7,0,2,0,72,0,0,0,0,0,3,2007,2,89471
20,16033,1,0,3,2,0,16,2,2,0,2,9,5,2004,2005,3,1,2,4,2,1,0,1,1850,0,0,1850,2,0,3,1,8,1,2,519,112,0,0,0,0,0,3,2006,4,326000
20,11846,1,0,1,4,0,16,2,2,0,2,9,5,2003,2004,3,1,2,4,2,1,0,1,1792,0,0,1792,2,0,2,1,6,1,2,206,49,0,0,0,0,0,8,2006,4,374000
70,2500,1,3,3,0,0,17,2,2,0,5,7,8,1915,2005,1,1,2,4,2,1,0,1,916,910,0,1826,1,1,4,1,7,1,2,0,0,0,0,0,0,0,6,2009,4,155000
120,4500,1,3,3,2,0,11,2,2,3,2,6,5,1998,1998,3,1,3,4,2,1,0,1,1216,0,0,1216,2,0,2,1,5,0,2,0,125,0,0,0,0,0,5,2006,4,164000
20,7758,1,0,3,0,0,19,2,2,0,2,5,7,1962,2001,1,1,3,2,1,1,2,1,999,0,0,999,1,0,3,1,6,0,2,0,132,0,0,0,0,0,3,2007,4,132500
20,9600,1,3,3,4,0,12,2,2,0,2,5,7,1950,2007,1,1,2,4,1,1,2,1,1113,0,0,1113,1,0,3,1,5,1,2,0,80,120,0,0,0,0,7,2009,4,147000
20,10289,1,3,3,4,0,12,2,2,0,2,5,7,1965,1965,3,1,3,4,1,1,4,1,1073,0,0,1073,1,1,3,1,6,0,2,0,0,0,0,0,0,0,6,2007,4,156000
20,12243,1,0,3,4,0,14,2,2,0,2,5,6,1971,1971,1,1,3,4,1,1,2,1,1484,0,0,1484,2,0,3,1,7,1,2,224,0,0,0,180,0,0,2,2007,4,175000
190,10800,1,3,3,0,0,17,2,2,1,0,5,4,1900,1970,1,1,3,1,1,1,4,0,1766,648,0,2414,2,0,3,2,10,1,0,142,0,0,0,0,0,0,5,2006,4,160000
180,1526,1,3,3,4,0,10,2,2,3,6,4,8,1970,2002,1,1,3,2,1,1,4,1,630,0,0,630,1,0,1,1,3,0,2,0,0,0,0,0,0,0,5,2009,4,86000
160,2665,1,3,3,4,0,10,2,2,4,5,5,6,1976,1976,1,1,3,4,2,1,4,1,616,688,0,1304,1,1,3,1,4,1,2,141,24,0,0,0,0,0,6,2008,4,115000
50,9490,1,3,3,4,0,12,0,2,0,0,6,7,1941,1950,1,1,3,4,1,1,4,1,958,620,0,1578,1,0,3,1,5,2,2,0,0,32,0,0,0,0,8,2006,4,133000
60,15578,1,0,3,0,0,8,2,2,0,5,6,5,2006,2006,1,1,2,4,2,1,2,1,728,728,0,1456,2,1,3,1,8,0,2,0,0,0,0,0,0,0,5,2006,5,172785
20,7931,1,3,3,4,0,12,2,2,0,2,5,6,1960,1960,1,1,3,4,1,1,4,1,1269,0,0,1269,1,1,3,1,6,1,2,0,0,0,0,0,0,0,6,2008,4,155000
30,5784,1,3,3,4,0,17,0,2,0,2,5,8,1938,1996,1,1,3,4,0,1,2,1,886,0,0,886,1,0,2,1,4,0,2,144,20,80,0,0,0,0,12,2009,4,91300
30,7879,1,3,3,4,0,9,2,2,0,2,4,5,1920,1950,1,1,3,4,1,1,4,0,720,0,0,720,1,0,2,1,4,0,0,0,523,115,0,0,0,0,11,2009,0,34900
20,12692,1,0,3,4,0,15,2,2,0,2,8,5,1992,1993,3,1,2,4,2,1,0,1,3228,0,0,3228,3,0,4,1,10,1,2,264,75,291,0,0,0,0,5,2007,4,430000
50,9120,1,3,3,4,0,3,2,2,0,0,7,6,1925,1950,1,1,3,2,2,1,0,1,1133,687,0,1820,2,0,4,1,8,0,0,0,100,0,0,0,0,0,6,2008,4,184000
20,7800,1,3,3,4,0,19,2,2,0,2,5,7,1967,2004,3,1,3,4,2,1,0,1,899,0,0,899,1,0,3,1,5,0,2,64,0,0,0,0,0,0,6,2009,4,130000
20,7535,1,0,3,4,0,12,2,2,0,2,5,7,1958,1985,1,1,3,4,1,1,1,1,912,0,0,912,1,0,2,1,5,0,2,12,285,0,0,0,0,480,6,2007,4,120000
160,1890,1,3,3,4,0,2,2,2,3,5,6,5,1973,1973,1,1,3,4,1,1,4,1,672,546,0,1218,1,1,3,1,7,0,2,144,28,0,0,0,0,0,5,2007,4,113000
60,9803,1,3,3,4,0,21,2,2,0,5,7,5,2005,2005,1,1,2,4,2,1,2,1,866,902,0,1768,2,1,3,1,7,0,2,0,108,0,0,0,0,0,2,2008,4,226700
20,9170,1,3,3,0,0,7,1,2,0,2,5,7,1965,1965,3,1,3,4,1,1,0,1,1214,0,0,1214,1,0,2,1,6,0,2,0,0,184,0,0,0,400,4,2007,4,140000
20,15602,1,0,3,4,0,6,2,2,0,2,7,8,1959,1997,1,1,3,4,1,1,4,1,1801,0,0,1801,2,0,1,1,6,2,2,0,54,0,0,161,0,0,3,2010,4,289000
160,2308,1,3,3,4,0,13,2,2,4,5,6,5,1974,1974,1,1,3,4,1,1,4,1,855,467,0,1322,2,1,3,1,6,1,2,260,0,0,0,0,0,0,6,2009,4,147000
90,7596,1,3,3,4,0,17,0,2,2,5,5,5,1952,1952,3,1,3,4,1,1,2,1,960,1000,0,1960,2,0,4,2,10,0,0,0,0,0,0,0,0,0,7,2009,4,124500
60,9554,1,0,3,4,0,20,2,2,0,5,8,5,1993,1994,1,1,2,4,2,1,0,1,1065,846,0,1911,2,1,3,1,8,1,2,182,81,0,0,0,0,0,9,2006,4,215000
20,7862,1,0,3,4,0,21,2,2,0,2,6,5,2009,2009,1,1,2,4,2,1,0,1,1218,0,0,1218,2,0,2,1,4,0,2,0,102,0,0,0,0,0,9,2009,5,208300
70,9600,1,3,3,4,0,17,2,2,0,5,7,9,1928,2005,2,1,3,0,0,1,0,1,689,689,0,1378,2,0,3,1,7,1,0,0,0,116,0,0,0,0,10,2008,4,161000
20,9600,1,3,3,0,0,12,2,2,0,2,5,6,1959,1959,1,1,3,4,1,1,0,1,1041,0,0,1041,1,0,3,1,6,0,2,224,88,0,0,0,0,0,7,2009,4,124500
20,14559,1,3,3,4,0,12,2,2,0,2,5,7,1951,2000,3,1,2,4,1,1,0,1,1363,0,0,1363,1,0,2,1,6,2,2,324,42,0,0,168,0,2000,6,2009,4,164900
120,6792,1,0,3,4,0,16,2,2,4,2,7,5,2005,2006,1,1,2,4,2,1,0,1,1368,0,0,1368,2,0,2,1,6,1,2,132,35,0,0,0,0,0,3,2006,5,202665
20,9100,1,3,3,0,0,12,1,2,0,2,5,5,1958,1958,1,1,3,4,1,1,4,1,864,0,0,864,1,0,3,1,5,0,2,0,0,0,0,0,0,0,7,2006,4,129900
20,9187,1,3,0,0,0,11,2,2,0,2,6,5,1983,1983,1,1,3,2,2,1,4,1,1080,0,0,1080,1,1,3,1,5,0,2,120,0,158,0,0,0,0,6,2007,4,134000
45,10594,1,3,3,4,0,6,2,2,0,1,5,5,1926,1950,1,1,3,4,0,3,1,0,789,0,0,789,1,0,2,1,5,0,2,0,0,112,0,0,0,0,6,2007,4,96500
20,12220,1,3,3,4,0,16,2,2,0,2,10,5,2009,2009,3,1,0,4,1,1,0,1,2020,0,0,2020,2,1,3,1,9,1,2,156,54,0,0,0,0,0,9,2009,5,402861
80,10448,1,0,3,0,0,14,2,2,0,7,6,6,1972,1972,1,1,3,4,1,1,4,1,1378,741,0,2119,2,1,3,1,7,1,2,0,104,0,0,0,0,0,8,2009,0,158000
60,10208,1,0,3,4,0,15,2,2,0,5,7,5,1996,1997,1,1,2,4,2,1,0,1,1277,1067,0,2344,2,1,3,1,7,1,2,220,0,0,0,0,0,0,7,2009,4,265000
60,9531,1,0,3,1,0,5,2,2,0,5,6,5,1998,1998,1,1,3,4,2,1,0,1,882,914,0,1796,2,1,3,1,7,0,2,0,36,0,0,0,0,0,5,2007,4,211000
70,10918,1,3,3,4,0,6,2,2,0,5,7,9,1926,2004,2,1,2,4,0,1,0,1,1276,804,0,2080,1,1,3,1,9,2,2,0,0,0,0,145,0,0,6,2009,4,234000
190,10800,1,3,3,4,0,17,2,2,1,5,4,7,1900,2000,1,1,3,4,0,1,4,0,694,600,0,1294,2,0,3,2,7,0,0,220,114,210,0,0,0,0,8,2008,4,106250
20,11988,1,0,3,0,0,12,1,2,0,2,6,6,1957,1957,1,1,3,4,1,1,0,1,1244,0,0,1244,1,1,3,1,6,2,2,0,40,0,0,0,0,0,5,2007,4,150000
50,5000,1,3,3,0,0,3,1,2,0,0,6,7,1947,1950,1,1,3,2,1,1,0,1,1004,660,0,1664,2,0,3,1,7,2,2,0,24,36,0,0,0,0,10,2006,4,159000
60,40094,1,0,0,4,0,7,4,4,0,5,10,5,2007,2008,3,1,0,4,2,1,0,1,3138,1538,0,4676,3,1,3,1,11,1,2,208,406,0,0,0,0,0,10,2007,5,184750
60,11787,1,0,3,4,0,15,2,2,0,5,7,5,1996,1997,1,1,2,4,2,1,0,1,1383,1015,0,2398,2,1,3,1,8,1,2,239,60,0,0,0,0,0,8,2007,4,315750
20,7500,1,3,3,4,0,21,2,2,0,2,7,5,2005,2005,1,1,2,4,2,1,0,1,1266,0,0,1266,2,0,3,1,6,1,2,38,144,0,0,0,0,0,4,2006,4,176000
20,13300,1,3,3,4,0,12,2,2,0,2,5,7,1956,2000,3,1,3,4,1,1,4,1,928,0,0,928,1,0,2,1,4,0,2,261,0,156,0,0,0,0,6,2007,4,132000
60,14948,1,0,3,4,0,16,2,2,0,5,9,5,2008,2008,3,1,0,4,2,1,0,1,1476,1237,0,2713,2,1,3,1,11,1,2,126,66,0,0,0,0,0,11,2008,5,446261
30,9098,1,0,3,4,0,7,2,2,0,2,4,7,1920,2002,1,1,3,4,0,1,0,1,605,0,0,605,1,0,2,1,5,0,0,0,0,144,0,0,0,0,7,2007,4,86000
20,32668,1,0,3,1,0,6,2,2,0,2,6,3,1957,1975,3,1,2,4,2,1,4,1,2515,0,0,2515,3,0,4,2,9,2,2,0,0,200,0,0,0,0,3,2007,2,200624
80,10200,1,3,3,4,0,23,2,2,0,7,6,5,1988,1989,1,1,2,4,1,1,0,1,1509,0,0,1509,2,0,3,1,5,1,2,224,0,0,0,0,0,0,8,2008,0,175000
70,6155,1,0,3,3,0,3,8,1,0,5,6,8,1920,1999,1,1,3,4,0,1,0,1,751,611,0,1362,2,0,3,1,6,0,2,0,0,84,0,0,0,0,6,2008,4,128000
20,7200,1,3,3,4,0,12,2,2,0,2,5,7,1955,2007,1,1,3,4,3,1,0,1,827,0,0,827,1,0,2,1,5,1,2,0,0,0,0,0,0,0,4,2010,4,107500
20,5000,1,3,2,4,1,3,2,2,0,2,1,3,1946,1950,1,1,1,1,3,1,1,0,334,0,0,334,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,2007,4,39300
60,9056,1,0,3,4,0,8,2,2,0,5,8,5,2004,2004,1,1,2,4,2,1,0,1,707,707,0,1414,2,1,3,1,6,1,2,100,35,0,0,0,0,0,10,2006,4,178000
190,7000,1,3,3,4,0,7,2,2,1,5,5,7,1910,1991,1,1,3,4,1,1,4,1,820,527,0,1347,1,0,3,1,5,0,0,85,0,148,0,0,0,0,1,2008,4,107500
60,8924,1,0,3,1,0,5,2,2,0,5,7,5,1998,1999,1,1,3,4,2,1,0,1,880,844,0,1724,2,1,3,1,8,0,2,120,155,0,0,0,0,0,7,2008,4,188000
20,12735,1,0,3,2,0,12,2,2,0,2,4,5,1972,1972,3,1,3,4,1,1,4,1,864,0,0,864,1,0,3,1,5,0,2,216,0,0,0,0,0,0,4,2008,4,111250
20,11553,1,0,3,4,0,19,2,2,0,2,5,5,1968,1968,3,1,3,4,1,1,4,1,1159,0,0,1159,1,1,3,1,7,1,2,466,0,0,0,0,0,0,7,2006,4,158000
20,11423,1,3,3,4,0,5,2,2,0,2,8,5,2001,2002,1,1,2,4,2,1,0,1,1601,0,0,1601,2,0,3,1,6,1,2,180,0,0,0,0,0,2000,5,2010,4,272000
20,14601,1,3,3,4,0,23,2,2,0,2,9,5,2006,2006,3,1,0,4,2,1,0,1,1838,0,0,1838,2,0,2,1,8,1,2,270,68,0,0,0,0,0,3,2009,4,315000
60,11000,1,3,3,2,0,15,2,2,0,5,8,5,2000,2000,1,1,2,4,2,1,0,1,997,1288,0,2285,2,1,4,1,8,1,2,0,56,0,0,0,0,0,6,2007,4,248000
20,10140,1,3,3,4,0,14,6,2,0,2,7,5,1998,1999,3,1,2,4,2,1,0,1,1680,0,0,1680,2,0,3,1,7,1,2,78,73,0,0,0,0,0,6,2009,4,213250
120,4058,1,3,3,4,0,12,2,2,4,6,7,5,1998,1998,1,1,3,4,2,1,0,1,767,0,0,767,1,0,1,1,4,0,2,120,40,0,0,0,0,0,6,2007,4,133000
60,17104,1,0,3,4,0,8,2,2,0,5,7,5,2006,2006,1,1,2,4,2,1,0,1,664,832,0,1496,2,1,3,1,7,1,2,100,24,0,0,0,0,0,9,2006,5,179665
50,13837,1,0,3,0,0,14,2,2,0,0,7,5,1988,1988,1,1,2,2,2,1,2,1,1377,806,0,2183,2,1,4,1,9,0,2,0,0,0,0,0,0,0,2,2006,4,229000
50,8737,1,0,0,4,0,3,2,2,0,0,6,7,1923,1950,1,1,3,4,0,1,0,1,915,720,0,1635,1,1,3,1,6,1,2,0,38,0,144,0,0,0,5,2007,4,210000
85,7244,1,3,3,4,0,11,2,2,0,6,5,7,1970,1970,1,1,3,2,1,1,0,1,768,0,0,768,1,0,2,1,5,0,2,104,0,0,0,0,0,0,4,2007,4,129500
20,8235,1,0,1,4,0,17,1,7,0,2,5,7,1955,1995,1,1,3,2,1,1,4,1,825,0,0,825,1,0,2,1,4,0,2,140,50,0,0,0,0,0,6,2008,4,125000
60,9375,1,3,3,4,0,21,2,2,0,5,7,5,2003,2004,1,1,2,4,2,1,0,1,912,1182,0,2094,2,1,4,1,8,1,2,182,182,0,0,0,0,0,11,2009,4,263000
